Store,Date,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2
1,2022-11-13,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2022-11-14,1,7426.68,216.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-11-15,2,6855.57,244.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-11-16,3,10821.09,338.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-11-17,4,6464.24,290.0,1,0,c,1,c,basic,1916.0044196750216,1
1,2022-11-18,5,7413.93,252.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-11-19,6,9914.81,306.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-11-20,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2022-11-21,1,6009.16,231.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-11-22,2,7735.41,228.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2022-11-23,3,9649.13,375.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2022-11-24,4,9477.09,297.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-11-25,5,7758.66,307.0,1,0,b,0,c,basic,1916.0044196750216,1
1,2022-11-26,6,10456.13,475.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2022-11-27,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2022-11-28,1,5505.36,248.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-11-29,2,7413.56,336.0,1,0,a,0,c,basic,1916.0044196750216,1
1,2022-11-30,3,7851.08,284.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-12-01,4,10539.97,453.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-12-02,5,8071.92,231.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-03,6,13440.08,569.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-12-04,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-05,1,8810.68,273.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-06,2,11277.39,404.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-12-07,3,9733.89,381.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2022-12-08,4,11022.69,349.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-12-09,5,8200.94,292.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-10,6,10818.66,312.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2022-12-11,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-12,1,7642.05,307.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-13,2,8643.36,333.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-14,3,12571.53,473.0,1,1,0,1,c,basic,,1
1,2022-12-15,4,7706.97,229.0,1,0,0,0,c,basic,,1
1,2022-12-16,5,11596.94,397.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-12-17,6,11250.71,362.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-18,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-19,1,7513.45,297.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-20,2,7840.27,346.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-21,3,12414.89,422.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-12-22,4,8028.37,,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-23,5,8127.54,234.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-24,6,14809.74,460.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-12-25,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-26,1,7179.13,245.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-27,2,6997.2,304.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-28,3,8955.04,273.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2022-12-29,4,11599.48,431.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2022-12-30,5,10126.27,359.0,1,1,b,1,c,basic,1916.0044196750216,1
1,2022-12-31,6,10956.52,487.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-01,7,13483.51,435.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-02,1,10020.43,409.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-03,2,14676.87,655.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-01-04,3,10674.35,345.0,1,0,c,0,c,basic,1916.0044196750216,1
1,2023-01-05,4,9421.41,332.0,1,0,0,0,c,basic,,1
1,2023-01-06,5,10591.78,418.0,1,0,0,0,c,basic,,1
1,2023-01-07,6,11062.53,321.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-08,7,0.0,0.0,0,0,0,1,c,basic,1916.0044196750216,1
1,2023-01-09,1,13850.95,542.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-01-10,2,10798.92,,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-01-11,3,14906.04,588.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-01-12,4,12225.01,582.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-13,5,9713.47,334.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-01-14,6,12004.43,567.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-15,7,17668.01,555.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-01-16,1,9294.94,435.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-17,2,10587.92,302.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-01-18,3,11237.41,516.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-01-19,4,10598.57,370.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-20,5,10157.65,414.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-21,6,9895.15,299.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-22,7,10685.99,503.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-23,1,9967.68,322.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-24,2,13541.45,453.0,1,1,a,0,c,basic,1916.0044196750216,1
1,2023-01-25,3,9446.69,389.0,1,0,0,0,c,basic,,1
1,2023-01-26,4,11934.2,380.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-01-27,5,9098.3,333.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-28,6,15796.77,603.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-01-29,7,0.0,0.0,0,0,0,1,c,basic,1916.0044196750216,1
1,2023-01-30,1,8892.19,261.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-01-31,2,10823.56,471.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-01,3,12490.03,428.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-02-02,4,10179.62,310.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-03,5,10097.46,306.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-04,6,15723.83,585.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-02-05,7,17291.87,575.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-02-06,1,13272.64,479.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-02-07,2,11073.06,348.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-08,3,12270.35,441.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-02-09,4,13194.14,399.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-02-10,5,14206.43,422.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-02-11,6,12224.44,409.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-12,7,17350.05,713.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-02-13,1,12241.39,382.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-02-14,2,11532.55,361.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-02-15,3,13090.22,541.0,1,1,b,0,c,basic,1916.0044196750216,1
1,2023-02-16,4,9950.71,374.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-17,5,14909.19,465.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-02-18,6,11801.5,355.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-19,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-20,1,14920.22,447.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-02-21,2,11305.02,402.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-22,3,11342.67,350.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-23,4,10460.24,462.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-02-24,5,12102.88,512.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-25,6,14222.14,485.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-02-26,7,0.0,0.0,0,0,b,0,c,basic,1916.0044196750216,1
1,2023-02-27,1,12397.52,411.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-02-28,2,11326.18,483.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-01,3,14394.07,473.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-03-02,4,11951.93,361.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-03,5,15044.89,629.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-03-04,6,13462.94,500.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-05,7,0.0,0.0,0,0,b,0,c,basic,1916.0044196750216,1
1,2023-03-06,1,10263.85,497.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-03-07,2,10878.2,323.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-03-08,3,12228.02,355.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-09,4,15763.07,726.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-03-10,5,10936.79,462.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-11,6,11459.86,467.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-12,7,19133.87,637.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-03-13,1,11260.87,352.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-14,2,14545.3,442.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-03-15,3,13424.33,627.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-03-16,4,15150.64,456.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-03-17,5,10639.49,336.0,1,0,0,1,c,basic,,1
1,2023-03-18,6,11161.17,383.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-19,7,12344.32,479.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-20,1,14848.22,511.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-03-21,2,14648.75,576.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-03-22,3,11179.57,462.0,1,0,b,0,c,basic,1916.0044196750216,1
1,2023-03-23,4,11905.53,491.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-24,5,9979.08,496.0,1,0,0,0,c,basic,,1
1,2023-03-25,6,15154.01,530.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-26,7,12883.05,604.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-03-27,1,12621.11,460.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-03-28,2,11420.38,473.0,1,0,0,0,c,basic,,1
1,2023-03-29,3,11701.63,401.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-03-30,4,15571.57,481.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-03-31,5,13237.19,609.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-01,6,14446.57,662.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-02,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-03,1,16126.87,634.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-04-04,2,16028.84,475.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-04-05,3,14451.71,652.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-04-06,4,10230.03,374.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-07,5,8888.35,287.0,1,0,0,1,c,basic,,1
1,2023-04-08,6,18509.94,699.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-04-09,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-10,1,14789.73,438.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-04-11,2,11346.43,443.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-12,3,12808.95,484.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-04-13,4,10606.27,475.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-14,5,13571.82,519.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-04-15,6,16896.85,663.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-04-16,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-17,1,11070.96,321.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-18,2,10539.53,408.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-19,3,11791.98,351.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-04-20,4,10675.16,320.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-04-21,5,12174.29,484.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-04-22,6,11309.8,402.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-04-23,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-24,1,10886.11,452.0,1,0,a,0,c,basic,1916.0044196750216,1
1,2023-04-25,2,10550.58,367.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-26,3,10753.93,308.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-04-27,4,10758.69,367.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-04-28,5,14005.52,598.0,1,0,a,1,c,basic,1916.0044196750216,1
1,2023-04-29,6,14683.72,524.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-04-30,7,12409.63,374.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-01,1,10997.07,316.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-05-02,2,8650.22,375.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-03,3,9263.37,338.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-05-04,4,14722.18,467.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-05-05,5,9776.94,451.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-06,6,15571.79,563.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-05-07,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-08,1,14477.3,476.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-05-09,2,9487.33,409.0,1,0,a,0,c,basic,1916.0044196750216,1
1,2023-05-10,3,14294.28,474.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-05-11,4,10857.66,349.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-12,5,13841.32,463.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-05-13,6,15753.93,744.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-05-14,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-15,1,12004.64,350.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-05-16,2,9659.2,351.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-17,3,9907.1,469.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-18,4,11014.65,324.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-05-19,5,9493.14,,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-20,6,13193.69,443.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-05-21,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-22,1,14759.51,700.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-05-23,2,13803.36,487.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-05-24,3,13843.04,575.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-05-25,4,9605.83,307.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-26,5,10292.53,497.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-27,6,13170.72,532.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-28,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-29,1,12040.09,360.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-05-30,2,10075.45,390.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-05-31,3,12152.9,540.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-01,4,10256.76,475.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-06-02,5,9755.33,384.0,1,0,a,0,c,basic,1916.0044196750216,1
1,2023-06-03,6,9060.82,354.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-04,7,10366.15,320.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-05,1,12663.33,544.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-06-06,2,8758.08,397.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-07,3,7776.03,253.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-06-08,4,10276.54,402.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-09,5,9481.41,468.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-10,6,10050.26,459.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-11,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-12,1,9305.08,334.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-13,2,11432.2,361.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-06-14,3,8621.72,359.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-15,4,11702.96,421.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-06-16,5,9706.65,280.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-17,6,11918.83,375.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-06-18,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-19,1,8744.61,280.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-20,2,9600.04,281.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-06-21,3,7723.85,336.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-22,4,10781.67,376.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-06-23,5,13307.15,556.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-06-24,6,9531.23,352.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-25,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-26,1,10242.41,298.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-06-27,2,8704.77,288.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-06-28,3,14011.42,528.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-06-29,4,7168.71,309.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-06-30,5,12013.57,508.0,1,1,a,0,c,basic,1916.0044196750216,1
1,2023-07-01,6,12164.95,348.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-07-02,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-07-03,1,7663.11,220.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-07-04,2,9130.25,267.0,1,1,a,0,c,basic,1916.0044196750216,1
1,2023-07-05,3,9151.16,337.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-06,4,10256.47,341.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-07,5,9474.11,470.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-07-08,6,9028.17,305.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-07-09,7,11558.0,565.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-10,1,6868.52,282.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-07-11,2,8468.91,270.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-07-12,3,6320.11,249.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-07-13,4,8565.41,362.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-07-14,5,6591.14,238.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-07-15,6,9228.06,380.0,1,0,a,0,c,basic,1916.0044196750216,1
1,2023-07-16,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-07-17,1,9604.13,396.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-07-18,2,9605.33,302.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-19,3,8226.03,284.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-07-20,4,7242.2,225.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-21,5,9988.1,316.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-22,6,9662.65,366.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-23,7,9330.67,355.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-07-24,1,9079.45,369.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-25,2,8794.55,254.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-26,3,9551.26,389.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-27,4,10909.64,480.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-07-28,5,11230.25,375.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-29,6,9737.83,432.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-07-30,7,9636.14,394.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-07-31,1,6407.03,231.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-01,2,8993.3,292.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-08-02,3,9295.67,300.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-08-03,4,8061.9,322.0,1,1,b,1,c,basic,1916.0044196750216,1
1,2023-08-04,5,7599.95,245.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-08-05,6,7022.67,220.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-06,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-07,1,8211.18,237.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-08-08,2,8707.7,252.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-08-09,3,9670.89,293.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-08-10,4,5917.63,179.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-11,5,6389.16,193.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-12,6,8765.37,269.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-13,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-14,1,7847.06,318.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-15,2,6161.83,293.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-16,3,7584.85,250.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-17,4,6682.1,222.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-18,5,6907.52,220.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-19,6,8165.09,388.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-20,7,7856.05,301.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-21,1,5850.18,244.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-22,2,5486.87,225.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-08-23,3,8483.42,396.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-08-24,4,8714.43,362.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-08-25,5,7365.0,252.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-26,6,8699.63,263.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-27,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-28,1,8893.18,291.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-08-29,2,5710.91,198.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-08-30,3,9522.89,417.0,1,1,0,1,c,basic,1916.0044196750216,1
1,2023-08-31,4,6365.54,316.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-01,5,7990.65,334.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-09-02,6,8092.42,280.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-03,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-04,1,6454.08,319.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-05,2,6584.77,277.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-06,3,9409.2,443.0,1,1,a,1,c,basic,1916.0044196750216,1
1,2023-09-07,4,8909.49,275.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-09-08,5,7115.83,229.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-09,6,7989.52,236.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-10,7,0.0,0.0,0,0,0,1,c,basic,1916.0044196750216,1
1,2023-09-11,1,7917.62,268.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-09-12,2,7141.1,268.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-09-13,3,5892.9,221.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-14,4,6772.23,324.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-09-15,5,5929.21,198.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-16,6,8565.35,406.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-17,7,9055.48,372.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-09-18,1,6444.38,229.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-19,2,7568.98,224.0,1,1,a,0,c,basic,1916.0044196750216,1
1,2023-09-20,3,6867.12,248.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-09-21,4,6904.79,250.0,1,0,0,1,c,basic,1916.0044196750216,1
1,2023-09-22,5,6376.7,195.0,1,1,0,0,c,basic,1916.0044196750216,1
1,2023-09-23,6,6663.61,221.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-24,7,0.0,0.0,0,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-25,1,6466.75,210.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-26,2,5800.21,268.0,1,0,0,0,c,basic,1916.0044196750216,1
1,2023-09-27,3,7095.42,299.0,1,1,0,0,c,basic,1916.0044196750216,1
